기간,자치구,동,세대,계,계,계,한국인,한국인,한국인,등록외국인,등록외국인,등록외국인,세대당인구,65세이상고령자
2010,금천구,독산1동,13713,37956,19742,18214,32061,16614,15447,5895,3128,2767,2.34,3247
2010,금천구,독산2동,10119,24825,12595,12230,23824,12105,11719,1001,490,511,2.35,1996
2010,금천구,독산3동,12992,32079,16314,15765,29418,14890,14528,2661,1424,1237,2.26,2788
2010,금천구,독산4동,8560,20676,10568,10108,19839,10147,9692,837,421,416,2.32,1677
2010,금천구,시흥1동,13659,34578,17569,17009,31876,16231,15645,2702,1338,1364,2.33,3474
2010,금천구,시흥2동,8934,25737,12849,12888,25679,12828,12851,58,21,37,2.87,2477
2010,금천구,시흥3동,4884,12924,6549,6375,12834,6508,6326,90,41,49,2.63,1481
2010,금천구,시흥4동,9894,25291,12749,12542,24929,12590,12339,362,159,203,2.52,2297
2010,금천구,시흥5동,10069,25294,12728,12566,25005,12593,12412,289,135,154,2.48,2745
2010,영등포구,소계,171791,445648,225127,220521,406833,205106,201727,38815,20021,18794,2.37,42764
2010,영등포구,여의동,12826,34978,16851,18127,34323,16466,17857,655,385,270,2.68,4198
2010,영등포구,당산1동,9590,22115,11102,11013,21507,10795,10712,608,307,301,2.24,2343
2010,영등포구,당산2동,13473,34188,16826,17362,33677,16566,17111,511,260,251,2.5,3259
2010,영등포구,양평1동,7045,17331,8752,8579,16899,8516,8383,432,236,196,2.4,1708
2010,영등포구,양평2동,8187,22094,11248,10846,21711,11049,10662,383,199,184,2.65,1688
2010,영등포구,신길1동,10169,26767,13564,13203,21610,10911,10699,5157,2653,2504,2.13,2684
2010,영등포구,신길3동,8183,20595,10308,10287,19557,9801,9756,1038,507,531,2.39,2126
2010,영등포구,신길4동,5811,14551,7365,7186,13495,6812,6683,1056,553,503,2.32,1504
2010,영등포구,신길5동,7682,21610,10961,10649,17619,8889,8730,3991,2072,1919,2.29,2024
2010,영등포구,신길6동,10326,26396,13229,13167,24897,12473,12424,1499,756,743,2.41,2576
2010,영등포구,신길7동,7421,19876,9943,9933,19054,9540,9514,822,403,419,2.57,1763
2010,영등포구,대림1동,7491,21475,10957,10518,17272,8749,8523,4203,2208,1995,2.31,1921
2010,영등포구,대림2동,8801,26339,13253,13086,19081,9520,9561,7258,3733,3525,2.17,2239
2010,영등포구,대림3동,12083,32771,16651,16120,29584,15034,14550,3187,1617,1570,2.45,2609
2010,영등포구,영등포본동,11312,29051,14810,14241,26097,13279,12818,2954,1531,1423,2.31,2572
2010,영등포구,영등포동,10252,20076,11301,8775,18870,10699,8171,1206,602,604,1.84,2407
2010,영등포구,도림동,9054,22778,11640,11138,19241,9821,9420,3537,1819,1718,2.13,2122
2010,영등포구,문래동,12085,32657,16366,16291,32339,16186,16153,318,180,138,2.68,3021
2010,동작구,소계,167887,413814,203608,210206,402709,198587,204122,11105,5021,6084,2.4,42539
2010,동작구,노량진2동,8211,17729,8803,8926,16931,8437,8494,798,366,432,2.06,2021
2010,동작구,상도1동,17097,40625,19999,20626,39245,19377,19868,1380,622,758,2.3,4226
2010,동작구,상도2동,11293,26915,13151,13764,26659,13037,13622,256,114,142,2.36,2804
2010,동작구,상도3동,10024,25095,12353,12742,24893,12271,12622,202,82,120,2.48,2832
2010,동작구,상도4동,12065,30399,15153,15246,30146,15047,15099,253,106,147,2.5,3211
2010,동작구,사당1동,10843,24377,11716,12661,23313,11239,12074,1064,477,587,2.15,2168
2010,동작구,사당3동,10217,25517,12560,12957,25313,12464,12849,204,96,108,2.48,2581
2010,동작구,사당4동,6438,15516,7612,7904,15382,7556,7826,134,56,78,2.39,1578
2010,동작구,사당5동,6493,15924,7938,7986,15806,7874,7932,118,64,54,2.43,1480
2010,동작구,대방동,15397,40939,20018,20921,40526,19829,20697,413,189,224,2.63,3677
2010,동작구,신대방1동,10289,29976,14768,15208,26705,13150,13555,3271,1618,1653,2.6,2536
2010,동작구,신대방2동,8125,21133,10332,10801,20933,10242,10691,200,90,110,2.58,2024
2010,동작구,흑석동,14635,33752,16502,17250,32549,16072,16477,1203,430,773,2.22,4253
2010,동작구,노량진1동,14270,34898,17524,17374,34028,17120,16908,870,404,466,2.38,3913
2010,동작구,사당2동,12490,31019,15179,15840,30280,14872,15408,739,307,432,2.42,3235
2010,관악구,소계,247588,549736,278445,271291,531434,269783,261651,18302,8662,9640,2.15,50663
2010,관악구,보라매동,11688,30162,14984,15178,27295,13575,13720,2867,1409,1458,2.34,2760
2010,관악구,청림동,6764,17383,8588,8795,17296,8544,8752,87,44,43,2.56,1760
2010,관악구,행운동,15263,30382,15109,15273,30095,14998,15097,287,111,176,1.97,2732
2010,관악구,낙성대동,9782,18281,9446,8835,17857,9248,8609,424,198,226,1.83,1462
2010,관악구,중앙동,7501,15248,7545,7703,14905,7382,7523,343,163,180,1.99,1629
2010,관악구,인헌동,13111,29010,14430,14580,28788,14346,14442,222,84,138,2.2,2526
2010,관악구,남현동,7950,18026,8710,9316,17757,8579,9178,269,131,138,2.23,1692
2010,관악구,서원동,12418,27588,13826,13762,24200,12196,12004,3388,1630,1758,1.95,2211
2010,관악구,신원동,9597,20978,10377,10601,20412,10126,10286,566,251,315,2.13,2189
2010,관악구,서림동,13238,24903,13650,11253,24719,13566,11153,184,84,100,1.87,2190
2010,관악구,신사동,12394,27530,13804,13726,25867,12982,12885,1663,822,841,2.09,2211
2010,관악구,신림동,12126,21265,10545,10720,18415,9121,9294,2850,1424,1426,1.52,1360
2010,관악구,난향동,6913,18323,9180,9143,18221,9120,9101,102,60,42,2.64,1642
2010,관악구,조원동,9016,19891,10042,9849,18445,9351,9094,1446,691,755,2.05,1849
2010,관악구,대학동,13926,23455,14000,9455,23121,13839,9282,334,161,173,1.66,1810
2010,관악구,은천동,15190,38464,19131,19333,37091,18553,18538,1373,578,795,2.44,3520
2010,관악구,성현동,12940,35444,17497,17947,35301,17440,17861,143,57,86,2.73,3668
2010,관악구,청룡동,18007,34976,17569,17407,33924,17102,16822,1052,467,585,1.88,3140
2010,관악구,난곡동,13156,32167,16459,15708,31918,16359,15559,249,100,149,2.43,3357
2010,관악구,삼성동,12680,30926,15661,15265,30781,15593,15188,145,68,77,2.43,3849
2010,관악구,미성동,13928,35334,17892,17442,35026,17763,17263,308,129,179,2.51,3106
2010,서초구,소계,170882,440021,213200,226821,434720,210652,224068,5301,2548,2753,2.54,37131
2010,서초구,서초1동,8989,21671,10538,11133,21395,10403,10992,276,135,141,2.38,1791
2010,서초구,서초2동,9194,23996,11891,12105,23491,11585,11906,505,306,199,2.56,1883
2010,서초구,서초3동,12688,31709,15852,15857,31312,15676,15636,397,176,221,2.47,2882
2010,서초구,서초4동,10976,31664,15449,16215,31352,15283,16069,312,166,146,2.86,2458
2010,서초구,잠원동,15231,37639,17976,19663,37310,17814,19496,329,162,167,2.45,2692
2010,서초구,반포본동,4608,13650,6465,7185,13592,6442,7150,58,23,35,2.95,1428
2010,서초구,반포1동,14395,32225,15327,16898,31818,15145,16673,407,182,225,2.21,2120
2010,서초구,반포2동,7297,22063,10485,11578,21990,10448,11542,73,37,36,3.01,1865
2010,서초구,반포3동,8695,24705,11873,12832,24585,11822,12763,120,51,69,2.83,2010
2010,서초구,반포4동,7610,21431,10271,11160,20872,9998,10874,559,273,286,2.74,1667
2010,서초구,방배본동,8107,22248,10536,11712,21949,10399,11550,299,137,162,2.71,2016
2010,서초구,방배1동,7013,17483,8426,9057,17301,8350,8951,182,76,106,2.47,1597
2010,서초구,방배2동,11371,28542,13834,14708,28230,13698,14532,312,136,176,2.48,2629
2010,서초구,방배3동,9949,26770,13099,13671,26529,12982,13547,241,117,124,2.67,2446
2010,서초구,방배4동,10415,26859,12610,14249,26483,12435,14048,376,175,201,2.54,2321
2010,서초구,양재1동,11060,26834,12960,13874,26452,12781,13671,382,179,203,2.39,2618
2010,서초구,양재2동,10586,24082,12186,11896,23696,12009,11687,386,177,209,2.24,1780
2010,서초구,내곡동,2698,6450,3422,3028,6363,3382,2981,87,40,47,2.36,928
2010,강남구,소계,234345,577070,277932,299138,570095,274303,295792,6975,3629,3346,2.43,44229
2010,강남구,신사동,9045,21323,10011,11312,20735,9721,11014,588,290,298,2.29,2110
2010,강남구,논현1동,15889,28338,13319,15019,27516,12913,14603,822,406,416,1.73,2021
2010,강남구,논현2동,11523,24078,11340,12738,23965,11287,12678,113,53,60,2.08,2042
2010,강남구,삼성1동,6076,16623,8450,8173,15885,8033,7852,738,417,321,2.61,1404
2010,강남구,삼성2동,14470,32736,15736,17000,32653,15691,16962,83,45,38,2.26,2226
2010,강남구,대치1동,7874,26825,13186,13639,26196,12854,13342,629,332,297,3.33,1608
2010,강남구,대치4동,10506,22323,10523,11800,22217,10470,11747,106,53,53,2.11,1355
2010,강남구,역삼1동,21067,37109,17709,19400,35769,16974,18795,1340,735,605,1.7,2457
2010,강남구,역삼2동,14579,34948,16516,18432,34825,16452,18373,123,64,59,2.39,2345
2010,강남구,도곡1동,8160,22273,10700,11573,21760,10392,11368,513,308,205,2.67,1647
2010,강남구,도곡2동,11890,34668,16446,18222,34444,16282,18162,224,164,60,2.9,2634
2010,강남구,개포1동,8161,22338,10692,11646,21992,10554,11438,346,138,208,2.69,1576
2010,강남구,개포4동,10153,24727,12123,12604,24661,12096,12565,66,27,39,2.43,1673
2010,강남구,일원본동,7829,23531,11420,12111,23476,11400,12076,55,20,35,3,1463
2010,강남구,일원1동,7839,19421,9523,9898,19324,9483,9841,97,40,57,2.47,1906
2010,강남구,일원2동,7441,19834,9750,10084,19768,9715,10053,66,35,31,2.66,1579
2010,강남구,수서동,7725,17651,8078,9573,17535,8028,9507,116,50,66,2.27,2401
2010,강남구,세곡동,2046,5193,2678,2515,5109,2629,2480,84,49,35,2.5,761
2010,강남구,압구정동,11426,29811,13915,15896,29655,13846,15809,156,69,87,2.6,3309
2010,강남구,청담동,12804,32161,15513,16648,31757,15301,16456,404,212,192,2.48,2726
2010,강남구,대치2동,14849,45167,22992,22175,45061,22945,22116,106,47,59,3.03,2831
2010,강남구,개포2동,12993,35992,17312,18680,35792,17237,18555,200,75,125,2.75,2155
2010,송파구,소계,264364,693144,339868,353276,685279,336359,348920,7865,3509,4356,2.59,53156
2010,송파구,풍납1동,8283,20927,10310,10617,19818,9788,10030,1109,522,587,2.39,1881
2010,송파구,풍납2동,11340,29363,14295,15068,29278,14262,15016,85,33,52,2.58,2246
2010,송파구,거여1동,6027,16423,8310,8113,16156,8206,7950,267,104,163,2.68,1264
2010,송파구,거여2동,11624,29739,15117,14622,29627,15078,14549,112,39,73,2.55,2632
2010,송파구,마천1동,8221,19813,10021,9792,19398,9886,9512,415,135,280,2.36,1977
2010,송파구,마천2동,9118,23676,12090,11586,23559,12044,11515,117,46,71,2.58,2405
2010,송파구,방이1동,6202,17776,8728,9048,17265,8490,8775,511,238,273,2.78,1236
2010,송파구,방이2동,11572,26267,12921,13346,26110,12862,13248,157,59,98,2.26,1999
2010,송파구,오륜동,6257,20706,10076,10630,20677,10063,10614,29,13,16,3.3,1289
2010,송파구,오금동,14450,39725,19771,19954,39454,19643,19811,271,128,143,2.73,3230
2010,송파구,송파1동,11790,28276,13513,14763,27560,13186,14374,716,327,389,2.34,2068
2010,송파구,송파2동,7039,20771,10185,10586,20682,10147,10535,89,38,51,2.94,1525
2010,송파구,석촌동,16001,36435,17744,18691,35609,17355,18254,826,389,437,2.23,2603
2010,송파구,삼전동,16147,35799,17189,18610,35392,17023,18369,407,166,241,2.19,2228
2010,송파구,가락본동,11744,30377,15224,15153,29812,14964,14848,565,260,305,2.54,2062
2010,송파구,가락1동,6426,15785,7779,8006,15639,7701,7938,146,78,68,2.43,1262
2010,송파구,가락2동,12823,36772,18202,18570,36628,18134,18494,144,68,76,2.86,2291
2010,송파구,문정1동,8537,23160,11410,11750,22822,11268,11554,338,142,196,2.67,1646
2010,송파구,문정2동,5484,16323,7975,8348,16282,7953,8329,41,22,19,2.97,1864
2010,송파구,장지동,13924,37579,18511,19068,37472,18471,19001,107,40,67,2.69,2854
2010,송파구,잠실본동,14521,32189,15305,16884,31178,14838,16340,1011,467,544,2.15,2143
2010,송파구,잠실4동,11208,31620,15458,16162,31457,15383,16074,163,75,88,2.81,2450
2010,송파구,잠실6동,6003,17758,8536,9222,17743,8528,9215,15,8,7,2.96,1555
2010,송파구,잠실7동,3565,10952,5198,5754,10915,5176,5739,37,22,15,3.06,1267
2010,송파구,잠실2동,12942,36960,17740,19220,36841,17680,19161,119,60,59,2.85,2211
2010,송파구,잠실3동,13116,37973,18260,19713,37905,18230,19675,68,30,38,2.89,2968
2010,강동구,소계,190152,496939,248588,248351,491871,246492,245379,5068,2096,2972,2.59,39500
2010,강동구,강일동,7332,21636,10600,11036,21527,10561,10966,109,39,70,2.94,1899
2010,강동구,상일동,10058,28904,14488,14416,28769,14437,14332,135,51,84,2.86,1997
2010,강동구,명일1동,10335,29124,14320,14804,28974,14262,14712,150,58,92,2.8,2172
2010,강동구,명일2동,6071,19139,9674,9465,19126,9666,9460,13,8,5,3.15,1231
2010,강동구,고덕1동,8390,23991,12006,11985,23809,11950,11859,182,56,126,2.84,1723
2010,강동구,고덕2동,7126,18840,9667,9173,18786,9643,9143,54,24,30,2.64,1579
2010,강동구,암사2동,6170,16519,8145,8374,16486,8130,8356,33,15,18,2.67,1183
2010,강동구,암사3동,6409,19392,9547,9845,19371,9535,9836,21,12,9,3.02,1320
2010,강동구,천호1동,13248,33358,16778,16580,32109,16241,15868,1249,537,712,2.42,2854
2010,강동구,천호3동,12780,27768,14016,13752,27465,13875,13590,303,141,162,2.15,2689
2010,강동구,성내1동,7904,21901,10889,11012,21432,10669,10763,469,220,249,2.71,1663
2010,강동구,성내2동,12335,27514,13687,13827,27168,13531,13637,346,156,190,2.2,2485
2010,강동구,성내3동,10354,25666,12860,12806,25543,12817,12726,123,43,80,2.47,1990
2010,강동구,둔촌1동,6605,20759,10717,10042,20613,10661,9952,146,56,90,3.12,1108
2010,강동구,둔촌2동,11020,30132,14932,15200,30077,14910,15167,55,22,33,2.73,2400
2010,강동구,암사1동,16320,40183,20150,20033,39691,19971,19720,492,179,313,2.43,3393
2010,강동구,천호2동,17455,39458,19860,19598,38726,19568,19158,732,292,440,2.22,3723
2010,강동구,길동,20240,52655,26252,26403,52199,26065,26134,456,187,269,2.58,4091
,,,,,,,,,,,,,,
