기간,자치구,동,인구,시내전출,구내전출,구간전출,시내전출비율(%),구내전출비율(%),구간전출비율(%),평균시내전출비율,평균구내전출비율,평균구간전출비율,평균대비 시내전출,평균대비 구내전출,평균대비 구간전출
2009,성북구,장위1동,27635.0,2826,1010,1816,10.226162475122127,3.6547855979735844,6.571376877148544,12.611411436793592,5.360521168488156,7.250890268305437,-2.385248961671465,-2.385248961671465,-2.385248961671465
2009,서초구,방배1동,16380.0,2684,1321,1363,16.385836385836384,8.064713064713064,8.321123321123322,12.611411436793592,5.360521168488156,7.250890268305437,3.7744249490427926,3.7744249490427926,3.7744249490427926
2009,중랑구,망우본동,34993.0,3529,2111,1418,10.084874117680679,6.032635098448261,4.052239019232418,12.611411436793592,5.360521168488156,7.250890268305437,-2.5265373191129132,-2.5265373191129132,-2.5265373191129132
2009,서초구,방배2동,28669.0,4205,1360,2845,14.667410792144825,4.74379992326206,9.923610868882765,12.611411436793592,5.360521168488156,7.250890268305437,2.055999355351233,2.055999355351233,2.055999355351233
2009,동작구,노량진2동,17866.0,2154,1004,1150,12.056420015672227,5.619612672114632,6.436807343557596,12.611411436793592,5.360521168488156,7.250890268305437,-0.5549914211213647,-0.5549914211213647,-0.5549914211213647
2009,성동구,용답동,18121.0,2109,242,1867,11.638430550190387,1.335467137575189,10.302963412615197,12.611411436793592,5.360521168488156,7.250890268305437,-0.9729808866032048,-0.9729808866032048,-0.9729808866032048
2009,강남구,신사동,21485.0,3178,1025,2153,14.791715150104725,4.770770304863858,10.020944845240866,12.611411436793592,5.360521168488156,7.250890268305437,2.180303713311133,2.180303713311133,2.180303713311133
2009,중랑구,면목2동,29304.0,3286,1721,1565,11.213486213486213,5.872918372918373,5.34056784056784,12.611411436793592,5.360521168488156,7.250890268305437,-1.3979252233073787,-1.3979252233073787,-1.3979252233073787
2009,동작구,대방동,39625.0,5020,1457,3563,12.668769716088327,3.6769716088328077,8.991798107255521,12.611411436793592,5.360521168488156,7.250890268305437,0.05735827929473558,0.05735827929473558,0.05735827929473558
2009,서초구,반포본동,13632.0,2578,1550,1028,18.91138497652582,11.370305164319248,7.541079812206573,12.611411436793592,5.360521168488156,7.250890268305437,6.299973539732228,6.299973539732228,6.299973539732228
2009,동작구,사당1동,23401.0,3530,865,2665,15.084825434810478,3.696423229776505,11.388402205033973,12.611411436793592,5.360521168488156,7.250890268305437,2.473413998016886,2.473413998016886,2.473413998016886
2009,강남구,수서동,17617.0,1781,521,1260,10.109553272407334,2.957370721462224,7.15218255094511,12.611411436793592,5.360521168488156,7.250890268305437,-2.501858164386258,-2.501858164386258,-2.501858164386258
2009,중랑구,면목3.8동,30495.0,4153,2413,1740,13.618626004262994,7.912772585669782,5.705853418593212,12.611411436793592,5.360521168488156,7.250890268305437,1.0072145674694024,1.0072145674694024,1.0072145674694024
2009,강남구,압구정동,29146.0,3744,1367,2377,12.845673505798395,4.690180470733548,8.155493035064845,12.611411436793592,5.360521168488156,7.250890268305437,0.23426206900480295,0.23426206900480295,0.23426206900480295
2009,서초구,반포4동,21191.0,3023,1667,1356,14.265490066537682,7.8665471190599785,6.398942947477702,12.611411436793592,5.360521168488156,7.250890268305437,1.65407862974409,1.65407862974409,1.65407862974409
2009,서초구,반포3동,24506.0,4215,2644,1571,17.199869419733943,10.78919448298376,6.410674936750183,12.611411436793592,5.360521168488156,7.250890268305437,4.588457982940351,4.588457982940351,4.588457982940351
2009,동작구,사당3동,25637.0,3635,1299,2336,14.178726059991419,5.0668955025939075,9.11183055739751,12.611411436793592,5.360521168488156,7.250890268305437,1.5673146231978272,1.5673146231978272,1.5673146231978272
2009,강남구,세곡동,5419.0,399,131,268,7.362982100018454,2.41742018822661,4.9455619117918435,12.611411436793592,5.360521168488156,7.250890268305437,-5.248429336775138,-5.248429336775138,-5.248429336775138
2009,중랑구,면목4동,23845.0,3053,1130,1923,12.803522751100859,4.738938980918432,8.064583770182429,12.611411436793592,5.360521168488156,7.250890268305437,0.19211131430726702,0.19211131430726702,0.19211131430726702
2009,서초구,반포2동,21075.0,1856,958,898,8.806642941874259,4.5456702253855275,4.26097271648873,12.611411436793592,5.360521168488156,7.250890268305437,-3.804768494919333,-3.804768494919333,-3.804768494919333
2009,동작구,사당4동,15432.0,2137,807,1330,13.847848626231208,5.229393468118196,8.618455158113012,12.611411436793592,5.360521168488156,7.250890268305437,1.2364371894376163,1.2364371894376163,1.2364371894376163
2009,서초구,반포1동,29974.0,3723,1081,2642,12.42076466270768,3.6064589310735973,8.814305731634082,12.611411436793592,5.360521168488156,7.250890268305437,-0.19064677408591102,-0.19064677408591102,-0.19064677408591102
2009,동작구,사당5동,15772.0,2290,859,1431,14.519401470961197,5.4463606391072785,9.073040831853918,12.611411436793592,5.360521168488156,7.250890268305437,1.9079900341676055,1.9079900341676055,1.9079900341676055
2009,강남구,삼성2동,31728.0,4674,2090,2584,14.731467473524962,6.587241553202219,8.144225920322743,12.611411436793592,5.360521168488156,7.250890268305437,2.12005603673137,2.12005603673137,2.12005603673137
2009,중랑구,면목5동,14898.0,2059,1180,879,13.820647066720365,7.920526245133575,5.90012082158679,12.611411436793592,5.360521168488156,7.250890268305437,1.2092356299267735,1.2092356299267735,1.2092356299267735
2009,서초구,내곡동,6505.0,689,288,401,10.591852421214451,4.427363566487317,6.164488854727133,12.611411436793592,5.360521168488156,7.250890268305437,-2.0195590155791407,-2.0195590155791407,-2.0195590155791407
2009,동작구,사당2동,31283.0,4138,723,3415,13.227631621008216,2.311159415657066,10.91647220535115,12.611411436793592,5.360521168488156,7.250890268305437,0.6162201842146242,0.6162201842146242,0.6162201842146242
2009,동작구,노량진1동,34607.0,3739,1267,2472,10.804172566243823,3.6611090241858584,7.143063542057965,12.611411436793592,5.360521168488156,7.250890268305437,-1.807238870549769,-1.807238870549769,-1.807238870549769
2009,서초구,방배3동,26518.0,3253,1416,1837,12.267139301606456,5.339769213364507,6.927370088241949,12.611411436793592,5.360521168488156,7.250890268305437,-0.3442721351871363,-0.3442721351871363,-0.3442721351871363
2009,동대문구,휘경2동,24286.0,2979,1203,1776,12.26632627851437,4.9534711356336985,7.312855142880672,12.611411436793592,5.360521168488156,7.250890268305437,-0.3450851582792218,-0.3450851582792218,-0.3450851582792218
2009,강남구,일원본동,23418.0,2391,821,1570,10.210094798872662,3.505850200700316,6.704244598172346,12.611411436793592,5.360521168488156,7.250890268305437,-2.40131663792093,-2.40131663792093,-2.40131663792093
2009,중구,중림동,12930.0,1692,59,1633,13.085846867749419,0.4563031709203403,12.62954369682908,12.611411436793592,5.360521168488156,7.250890268305437,0.4744354309558272,0.4744354309558272,0.4744354309558272
2009,서초구,양재2동,23816.0,2651,591,2060,11.131172321128654,2.4815250251931475,8.649647295935505,12.611411436793592,5.360521168488156,7.250890268305437,-1.4802391156649382,-1.4802391156649382,-1.4802391156649382
2009,동대문구,장안2동,33078.0,5075,2000,3075,15.342523731785477,6.046314771146986,9.296208960638491,12.611411436793592,5.360521168488156,7.250890268305437,2.7311122949918847,2.7311122949918847,2.7311122949918847
2009,서초구,양재1동,27103.0,2992,718,2274,11.039368335608604,2.649153230269712,8.390215105338893,12.611411436793592,5.360521168488156,7.250890268305437,-1.5720431011849882,-1.5720431011849882,-1.5720431011849882
2009,동대문구,전농1동,28948.0,3967,2005,1962,13.703882824374741,6.926212518999585,6.777670305375155,12.611411436793592,5.360521168488156,7.250890268305437,1.0924713875811491,1.0924713875811491,1.0924713875811491
2009,강남구,일원2동,19939.0,2299,1113,1186,11.530167009378605,5.582025176789207,5.948141832589398,12.611411436793592,5.360521168488156,7.250890268305437,-1.0812444274149868,-1.0812444274149868,-1.0812444274149868
2009,중구,필동,5058.0,681,131,550,13.463819691577699,2.589956504547252,10.873863187030446,12.611411436793592,5.360521168488156,7.250890268305437,0.8524082547841072,0.8524082547841072,0.8524082547841072
2009,서초구,서초4동,30068.0,3398,1675,1723,11.30105095117733,5.57070639882932,5.730344552348011,12.611411436793592,5.360521168488156,7.250890268305437,-1.3103604856162612,-1.3103604856162612,-1.3103604856162612
2009,동대문구,전농2동,19285.0,3343,1544,1799,17.334716100596317,8.006222452683433,9.328493647912886,12.611411436793592,5.360521168488156,7.250890268305437,4.723304663802725,4.723304663802725,4.723304663802725
2009,서초구,서초3동,31100.0,4012,1572,2440,12.90032154340836,5.054662379421222,7.845659163987138,12.611411436793592,5.360521168488156,7.250890268305437,0.2889101066147681,0.2889101066147681,0.2889101066147681
2009,강남구,일원1동,19322.0,2023,760,1263,10.469930649001139,3.933340233930235,6.536590415070903,12.611411436793592,5.360521168488156,7.250890268305437,-2.141480787792453,-2.141480787792453,-2.141480787792453
2009,중구,황학동,12691.0,1361,244,1117,10.724135213931133,1.922622330785596,8.801512883145536,12.611411436793592,5.360521168488156,7.250890268305437,-1.887276222862459,-1.887276222862459,-1.887276222862459
2009,동대문구,제기동,30141.0,3798,1128,2670,12.600776351149596,3.7424106698516972,8.858365681297899,12.611411436793592,5.360521168488156,7.250890268305437,-0.010635085643995623,-0.010635085643995623,-0.010635085643995623
2009,서초구,서초2동,23499.0,3084,1197,1887,13.12396272181795,5.093833780160858,8.030128941657091,12.611411436793592,5.360521168488156,7.250890268305437,0.5125512850243581,0.5125512850243581,0.5125512850243581
2009,동대문구,청량리동,26104.0,2462,913,1549,9.43150475022985,3.497548268464603,5.933956481765247,12.611411436793592,5.360521168488156,7.250890268305437,-3.1799066865637418,-3.1799066865637418,-3.1799066865637418
2009,강남구,역삼2동,32072.0,5321,2274,3047,16.590795709653282,7.090296832127713,9.500498877525567,12.611411436793592,5.360521168488156,7.250890268305437,3.97938427285969,3.97938427285969,3.97938427285969
2009,중구,회현동,5210.0,714,67,647,13.704414587332053,1.2859884836852207,12.418426103646834,12.611411436793592,5.360521168488156,7.250890268305437,1.0930031505384612,1.0930031505384612,1.0930031505384612
2009,서초구,서초1동,21232.0,3142,1464,1678,14.798417483044462,6.895252449133384,7.903165033911078,12.611411436793592,5.360521168488156,7.250890268305437,2.18700604625087,2.18700604625087,2.18700604625087
2009,동대문구,회기동,12063.0,1760,657,1103,14.590068805438117,5.446406366575479,9.143662438862638,12.611411436793592,5.360521168488156,7.250890268305437,1.9786573686445248,1.9786573686445248,1.9786573686445248
2009,서초구,방배본동,21826.0,3217,1541,1676,14.739301750206176,7.0603866947677085,7.678915055438468,12.611411436793592,5.360521168488156,7.250890268305437,2.1278903134125837,2.1278903134125837,2.1278903134125837
2009,동대문구,휘경1동,18601.0,2344,989,1355,12.60147303908392,5.316918445244879,7.284554593839041,12.611411436793592,5.360521168488156,7.250890268305437,-0.00993839770967142,-0.00993839770967142,-0.00993839770967142
2009,강남구,역삼1동,36644.0,7233,2527,4706,19.738565658770877,6.896081213841284,12.842484444929593,12.611411436793592,5.360521168488156,7.250890268305437,7.127154221977285,7.127154221977285,7.127154221977285
2009,중랑구,망우3동,20101.0,2726,1839,887,13.561514352519776,9.148798567235461,4.412715785284314,12.611411436793592,5.360521168488156,7.250890268305437,0.950102915726184,0.950102915726184,0.950102915726184
2009,서초구,방배4동,26629.0,4084,1729,2355,15.336663036539111,6.492921251267415,8.843741785271696,12.611411436793592,5.360521168488156,7.250890268305437,2.725251599745519,2.725251599745519,2.725251599745519
2009,동작구,상도1동,39916.0,5005,1326,3679,12.538831546247119,3.3219761499148213,9.216855396332297,12.611411436793592,5.360521168488156,7.250890268305437,-0.07257989054647318,-0.07257989054647318,-0.07257989054647318
2009,동대문구,장안1동,37532.0,3758,1372,2386,10.012789086646062,3.6555472663327295,6.357241820313333,12.611411436793592,5.360521168488156,7.250890268305437,-2.5986223501475294,-2.5986223501475294,-2.5986223501475294
2009,서대문구,홍제3동,20807.0,2368,910,1458,11.38078531263517,4.373528139568415,7.0072571730667566,12.611411436793592,5.360521168488156,7.250890268305437,-1.2306261241584213,-1.2306261241584213,-1.2306261241584213
2009,중랑구,면목7동,26757.0,3599,1732,1867,13.450685801846246,6.4730724670179765,6.977613334828269,12.611411436793592,5.360521168488156,7.250890268305437,0.8392743650526544,0.8392743650526544,0.8392743650526544
2009,서대문구,북가좌2동,35172.0,3988,1069,2919,11.338564767428636,3.039349482542932,8.299215284885705,12.611411436793592,5.360521168488156,7.250890268305437,-1.2728466693649558,-1.2728466693649558,-1.2728466693649558
2009,마포구,망원2동,22139.0,2596,1305,1291,11.725913546230634,5.894575184064321,5.831338362166313,12.611411436793592,5.360521168488156,7.250890268305437,-0.8854978905629576,-0.8854978905629576,-0.8854978905629576
2009,강남구,논현2동,23732.0,4488,2042,2446,18.911174785100286,8.604415978425754,10.306758806674532,12.611411436793592,5.360521168488156,7.250890268305437,6.299763348306694,6.299763348306694,6.299763348306694
2009,중랑구,신내1동,28363.0,3099,1817,1282,10.926206677713923,6.406233473186899,4.519973204527025,12.611411436793592,5.360521168488156,7.250890268305437,-1.685204759079669,-1.685204759079669,-1.685204759079669
2009,서대문구,북가좌1동,10735.0,1805,686,1119,16.8141592920354,6.390312063344202,10.423847228691198,12.611411436793592,5.360521168488156,7.250890268305437,4.202747855241807,4.202747855241807,4.202747855241807
2009,마포구,상암동,22958.0,2565,542,2023,11.172576008363098,2.360832825158986,8.811743183204111,12.611411436793592,5.360521168488156,7.250890268305437,-1.4388354284304938,-1.4388354284304938,-1.4388354284304938
2009,서대문구,남가좌2동,31906.0,3628,1511,2117,11.37090202469755,4.7357863724691285,6.635115652228421,12.611411436793592,5.360521168488156,7.250890268305437,-1.240509412096042,-1.240509412096042,-1.240509412096042
2009,마포구,서강동,26881.0,3754,1501,2253,13.965254268814403,5.583869647706559,8.381384621107845,12.611411436793592,5.360521168488156,7.250890268305437,1.3538428320208116,1.3538428320208116,1.3538428320208116
2009,강남구,논현1동,27847.0,5300,1760,3540,19.03257083348296,6.320249937156606,12.712320896326355,12.611411436793592,5.360521168488156,7.250890268305437,6.421159396689369,6.421159396689369,6.421159396689369
2009,중랑구,신내2동,26232.0,2715,1198,1517,10.349954254345837,4.566941140591644,5.783013113754193,12.611411436793592,5.360521168488156,7.250890268305437,-2.2614571824477547,-2.2614571824477547,-2.2614571824477547
2009,서대문구,남가좌1동,4537.0,2697,1508,1189,59.44456689442363,33.2378223495702,26.20674454485343,12.611411436793592,5.360521168488156,7.250890268305437,46.83315545763004,46.83315545763004,46.83315545763004
2009,마포구,망원1동,24909.0,3315,1719,1596,13.308442731542815,6.901120077080574,6.407322654462242,12.611411436793592,5.360521168488156,7.250890268305437,0.6970312947492232,0.6970312947492232,0.6970312947492232
2009,마포구,서교동,30106.0,5456,2478,2978,18.122633362120506,8.230917425097987,9.89171593702252,12.611411436793592,5.360521168488156,7.250890268305437,5.511221925326915,5.511221925326915,5.511221925326915
2009,강남구,개포4동,24323.0,2955,981,1974,12.148994778604614,4.033219586399704,8.115775192204909,12.611411436793592,5.360521168488156,7.250890268305437,-0.46241665818897815,-0.46241665818897815,-0.46241665818897815
2009,중랑구,중화1동,22452.0,2489,1360,1129,11.085872082665242,6.05736682700873,5.028505255656512,12.611411436793592,5.360521168488156,7.250890268305437,-1.52553935412835,-1.52553935412835,-1.52553935412835
2009,마포구,성산1동,20782.0,2845,1462,1383,13.689731498412087,7.034934077567125,6.654797420844962,12.611411436793592,5.360521168488156,7.250890268305437,1.078320061618495,1.078320061618495,1.078320061618495
2009,마포구,용강동,21857.0,3245,1202,2043,14.846502264720684,5.499382348904241,9.347119915816442,12.611411436793592,5.360521168488156,7.250890268305437,2.235090827927092,2.235090827927092,2.235090827927092
2009,마포구,성산2동,42047.0,4069,1337,2732,9.677265916712251,3.1797750136751732,6.497490903037078,12.611411436793592,5.360521168488156,7.250890268305437,-2.9341455200813407,-2.9341455200813407,-2.9341455200813407
2009,강남구,개포2동,35898.0,4944,2255,2689,13.772355005849908,6.281687002061396,7.490668003788512,12.611411436793592,5.360521168488156,7.250890268305437,1.1609435690563163,1.1609435690563163,1.1609435690563163
2009,중랑구,중화2동,32435.0,3695,1824,1871,11.392014798828425,5.623554801911515,5.768459996916911,12.611411436793592,5.360521168488156,7.250890268305437,-1.2193966379651666,-1.2193966379651666,-1.2193966379651666
2009,마포구,염리동,19010.0,2153,819,1334,11.325618095739085,4.308258811152025,7.01735928458706,12.611411436793592,5.360521168488156,7.250890268305437,-1.2857933410545073,-1.2857933410545073,-1.2857933410545073
2009,마포구,신수동,23637.0,2891,1194,1697,12.230824554723526,5.051402462241401,7.179422092482126,12.611411436793592,5.360521168488156,7.250890268305437,-0.38058688207006597,-0.38058688207006597,-0.38058688207006597
2009,마포구,연남동,20701.0,3017,1301,1716,14.57417516062026,6.284720544901212,8.289454615719047,12.611411436793592,5.360521168488156,7.250890268305437,1.9627637238266686,1.9627637238266686,1.9627637238266686
2009,마포구,아현동,17857.0,2857,814,2043,15.999327994623957,4.55843646749174,11.440891527132218,12.611411436793592,5.360521168488156,7.250890268305437,3.3879165578303656,3.3879165578303656,3.3879165578303656
2009,마포구,합정동,21466.0,3263,1576,1687,15.200782633001024,7.3418429143762225,7.858939718624802,12.611411436793592,5.360521168488156,7.250890268305437,2.5893711962074324,2.5893711962074324,2.5893711962074324
2009,서대문구,북아현동,20349.0,2042,488,1554,10.034891149442233,2.398152243353482,7.636738906088751,12.611411436793592,5.360521168488156,7.250890268305437,-2.576520287351359,-2.576520287351359,-2.576520287351359
2009,중랑구,상봉2동,19183.0,2636,1550,1086,13.741333472345305,8.080070896105926,5.661262576239379,12.611411436793592,5.360521168488156,7.250890268305437,1.1299220355517132,1.1299220355517132,1.1299220355517132
2009,강남구,대치1동,26907.0,3751,1978,1773,13.940610250120786,7.351246887427064,6.589363362693723,12.611411436793592,5.360521168488156,7.250890268305437,1.329198813327194,1.329198813327194,1.329198813327194
2009,동작구,상도2동,26211.0,3411,1484,1927,13.013620235778872,5.661745068864217,7.351875166914654,12.611411436793592,5.360521168488156,7.250890268305437,0.4022087989852796,0.4022087989852796,0.4022087989852796
2009,서대문구,홍제2동,16236.0,1898,607,1291,11.690071446169007,3.7386055678738606,7.951465878295147,12.611411436793592,5.360521168488156,7.250890268305437,-0.9213399906245847,-0.9213399906245847,-0.9213399906245847
2009,동작구,상도3동,24739.0,2854,1381,1473,11.536440438174543,5.582278992683617,5.954161445490925,12.611411436793592,5.360521168488156,7.250890268305437,-1.0749709986190492,-1.0749709986190492,-1.0749709986190492
2009,강남구,도곡2동,33984.0,4399,2032,2367,12.944326741996234,5.979284369114877,6.9650423728813555,12.611411436793592,5.360521168488156,7.250890268305437,0.3329153052026417,0.3329153052026417,0.3329153052026417
2009,중랑구,면목본동,38568.0,4854,2825,2029,12.585563161169881,7.32472516075503,5.260838000414852,12.611411436793592,5.360521168488156,7.250890268305437,-0.025848275623710393,-0.025848275623710393,-0.025848275623710393
2009,서대문구,홍제1동,28628.0,3262,1149,2113,11.394439010758697,4.013553164733827,7.380885846024871,12.611411436793592,5.360521168488156,7.250890268305437,-1.2169724260348946,-1.2169724260348946,-1.2169724260348946
2009,동작구,상도4동,30037.0,3210,1509,1701,10.686819589173354,5.02380397509738,5.663015614075973,12.611411436793592,5.360521168488156,7.250890268305437,-1.9245918476202384,-1.9245918476202384,-1.9245918476202384
2009,서대문구,홍은2동,30006.0,3804,1433,2371,12.67746450709858,4.775711524361794,7.901752982736786,12.611411436793592,5.360521168488156,7.250890268305437,0.06605307030498864,0.06605307030498864,0.06605307030498864
2009,동작구,신대방1동,29784.0,3013,388,2625,10.116169755573463,1.3027128659683052,8.813456889605158,12.611411436793592,5.360521168488156,7.250890268305437,-2.4952416812201292,-2.4952416812201292,-2.4952416812201292
2009,강남구,도곡1동,22234.0,2860,1042,1818,12.863182513267969,4.6865161464423855,8.176666366825582,12.611411436793592,5.360521168488156,7.250890268305437,0.2517710764743768,0.2517710764743768,0.2517710764743768
2009,중랑구,묵1동,34905.0,3782,1420,2362,10.835123907749606,4.068185073771666,6.76693883397794,12.611411436793592,5.360521168488156,7.250890268305437,-1.7762875290439855,-1.7762875290439855,-1.7762875290439855
2009,서대문구,홍은1동,28672.0,2632,1051,1581,9.1796875,3.6655970982142856,5.514090401785714,12.611411436793592,5.360521168488156,7.250890268305437,-3.431723936793592,-3.431723936793592,-3.431723936793592
2009,동작구,신대방2동,20337.0,3233,1129,2104,15.897133303830456,5.551457933815214,10.345675370015243,12.611411436793592,5.360521168488156,7.250890268305437,3.285721867036864,3.285721867036864,3.285721867036864
2009,서대문구,충현동,24405.0,2654,767,1887,10.874820733456259,3.14279860684286,7.732022126613399,12.611411436793592,5.360521168488156,7.250890268305437,-1.736590703337333,-1.736590703337333,-1.736590703337333
2009,동작구,흑석동,33326.0,3509,906,2603,10.529316449618916,2.7185980915801475,7.810718358038769,12.611411436793592,5.360521168488156,7.250890268305437,-2.082094987174676,-2.082094987174676,-2.082094987174676
2009,강남구,대치4동,22306.0,4501,2025,2476,20.178427328969782,9.078274903613378,11.100152425356406,12.611411436793592,5.360521168488156,7.250890268305437,7.56701589217619,7.56701589217619,7.56701589217619
2009,중랑구,묵2동,20627.0,2594,1219,1375,12.5757502302807,5.909729965579095,6.666020264701605,12.611411436793592,5.360521168488156,7.250890268305437,-0.0356612065128914,-0.0356612065128914,-0.0356612065128914
2009,서대문구,천연동,20117.0,2509,512,1997,12.472038574340111,2.545111100064622,9.92692747427549,12.611411436793592,5.360521168488156,7.250890268305437,-0.1393728624534809,-0.1393728624534809,-0.1393728624534809
2009,마포구,공덕동,37037.0,5062,1032,4030,13.667413667413667,2.7864027864027863,10.881010881010882,12.611411436793592,5.360521168488156,7.250890268305437,1.0560022306200754,1.0560022306200754,1.0560022306200754
2009,서대문구,연희동,44179.0,4867,1456,3411,11.016546322913602,3.2956834695217183,7.720862853391883,12.611411436793592,5.360521168488156,7.250890268305437,-1.5948651138799903,-1.5948651138799903,-1.5948651138799903
2009,강남구,대치2동,45299.0,6087,2493,3594,13.437382723680434,5.503432746859754,7.9339499768206805,12.611411436793592,5.360521168488156,7.250890268305437,0.8259712868868423,0.8259712868868423,0.8259712868868423
2009,중랑구,상봉1동,26542.0,2694,1510,1184,10.149951021023284,5.689096526260267,4.4608544947630175,12.611411436793592,5.360521168488156,7.250890268305437,-2.4614604157703077,-2.4614604157703077,-2.4614604157703077
2009,마포구,대흥동,17222.0,2648,968,1680,15.37568226686796,5.6207176866798285,9.754964580188132,12.611411436793592,5.360521168488156,7.250890268305437,2.764270830074368,2.764270830074368,2.764270830074368
2009,서대문구,신촌동,20900.0,3518,593,2925,16.832535885167463,2.8373205741626792,13.995215311004785,12.611411436793592,5.360521168488156,7.250890268305437,4.221124448373871,4.221124448373871,4.221124448373871
2009,마포구,도화동,23704.0,2691,651,2040,11.352514343570705,2.7463719203509958,8.60614242321971,12.611411436793592,5.360521168488156,7.250890268305437,-1.2588970932228865,-1.2588970932228865,-1.2588970932228865
2009,강남구,삼성1동,16403.0,2351,1024,1327,14.33274401024203,6.242760470645614,8.089983539596416,12.611411436793592,5.360521168488156,7.250890268305437,1.7213325734484375,1.7213325734484375,1.7213325734484375
2009,서초구,잠원동,37408.0,5885,2721,3164,15.731928999144568,7.273845166809239,8.45808383233533,12.611411436793592,5.360521168488156,7.250890268305437,3.120517562350976,3.120517562350976,3.120517562350976
2009,용산구,남영동,8025.0,1439,517,922,17.931464174454828,6.442367601246106,11.489096573208723,12.611411436793592,5.360521168488156,7.250890268305437,5.320052737661236,5.320052737661236,5.320052737661236
2009,중구,소공동,1572.0,271,19,252,17.239185750636132,1.2086513994910941,16.03053435114504,12.611411436793592,5.360521168488156,7.250890268305437,4.62777431384254,4.62777431384254,4.62777431384254
2009,도봉구,창4동,31453.0,3270,910,2360,10.396464566178107,2.89320573554192,7.503258830636187,12.611411436793592,5.360521168488156,7.250890268305437,-2.214946870615485,-2.214946870615485,-2.214946870615485
2009,도봉구,쌍문3동,19010.0,2333,1040,1293,12.272488164124145,5.470804839558127,6.801683324566018,12.611411436793592,5.360521168488156,7.250890268305437,-0.33892327266944733,-0.33892327266944733,-0.33892327266944733
2009,성동구,마장동,26406.0,2805,745,2060,10.62258577596001,2.821328485950163,7.801257290009846,12.611411436793592,5.360521168488156,7.250890268305437,-1.988825660833582,-1.988825660833582,-1.988825660833582
2009,성동구,왕십리도선동,13682.0,3187,1134,2053,23.29337816108756,8.288261950007309,15.005116211080251,12.611411436793592,5.360521168488156,7.250890268305437,10.681966724293968,10.681966724293968,10.681966724293968
2009,성동구,금호2.3가동,22804.0,3182,1087,2095,13.953692334678127,4.766707595158744,9.186984739519383,12.611411436793592,5.360521168488156,7.250890268305437,1.3422808978845353,1.3422808978845353,1.3422808978845353
2009,도봉구,창2동,31672.0,3807,1449,2358,12.020080828492043,4.575018944177823,7.445061884314221,12.611411436793592,5.360521168488156,7.250890268305437,-0.5913306083015488,-0.5913306083015488,-0.5913306083015488
2009,동대문구,답십리2동,32966.0,5020,2320,2700,15.22781047139477,7.037553843353758,8.190256628041013,12.611411436793592,5.360521168488156,7.250890268305437,2.6163990346011783,2.6163990346011783,2.6163990346011783
2009,종로구,혜화동,12965.0,2109,379,1730,16.26687234863093,2.923254917084458,13.343617431546472,12.611411436793592,5.360521168488156,7.250890268305437,3.655460911837338,3.655460911837338,3.655460911837338
2009,도봉구,쌍문2동,21564.0,2858,1604,1254,13.253570766091634,7.4383231311445,5.815247634947134,12.611411436793592,5.360521168488156,7.250890268305437,0.6421593292980425,0.6421593292980425,0.6421593292980425
2009,성동구,성수1가2동,19289.0,2547,853,1694,13.204417025247551,4.422209549484162,8.78220747576339,12.611411436793592,5.360521168488156,7.250890268305437,0.5930055884539591,0.5930055884539591,0.5930055884539591
2009,성동구,성수2가3동,12396.0,1784,506,1278,14.391739270732494,4.081961923201033,10.309777347531462,12.611411436793592,5.360521168488156,7.250890268305437,1.7803278339389017,1.7803278339389017,1.7803278339389017
2009,중구,광희동,6256.0,749,207,542,11.972506393861893,3.3088235294117645,8.663682864450127,12.611411436793592,5.360521168488156,7.250890268305437,-0.6389050429316985,-0.6389050429316985,-0.6389050429316985
2009,동대문구,용신동,31502.0,3587,938,2649,11.386578629928259,2.977588724525427,8.408989905402832,12.611411436793592,5.360521168488156,7.250890268305437,-1.224832806865333,-1.224832806865333,-1.224832806865333
2009,도봉구,창5동,28642.0,3412,1307,2105,11.912575937434537,4.563228824802737,7.3493471126318,12.611411436793592,5.360521168488156,7.250890268305437,-0.6988354993590544,-0.6988354993590544,-0.6988354993590544
2009,중구,을지로동,2045.0,314,51,263,15.354523227383863,2.4938875305623474,12.860635696821516,12.611411436793592,5.360521168488156,7.250890268305437,2.7431117905902713,2.7431117905902713,2.7431117905902713
2009,강동구,둔촌2동,27787.0,2995,1793,1202,10.77842156404074,6.452657717637744,4.325763846402994,12.611411436793592,5.360521168488156,7.250890268305437,-1.8329898727528526,-1.8329898727528526,-1.8329898727528526
2009,도봉구,창1동,29790.0,3323,1380,1943,11.154749916079222,4.632426988922457,6.522322927156764,12.611411436793592,5.360521168488156,7.250890268305437,-1.4566615207143698,-1.4566615207143698,-1.4566615207143698
2009,성동구,왕십리2동,19265.0,2319,859,1460,12.03737347521412,4.458863223462237,7.578510251751882,12.611411436793592,5.360521168488156,7.250890268305437,-0.5740379615794726,-0.5740379615794726,-0.5740379615794726
2009,강동구,강일동,19604.0,973,540,433,4.963272801469088,2.7545398898184046,2.2087329116506838,12.611411436793592,5.360521168488156,7.250890268305437,-7.6481386353245036,-7.6481386353245036,-7.6481386353245036
2009,성동구,성수1가1동,19011.0,2634,1013,1621,13.855136499921098,5.328494029772237,8.526642470148861,12.611411436793592,5.360521168488156,7.250890268305437,1.2437250631275063,1.2437250631275063,1.2437250631275063
