기간,자치구,동,총전입,총전출,구내전입,구내전출,구간전입,구간전출,시/도간전입,시/도간전출
2012,송파구,마천1동,3212,3377,1605,1354,772,787,835,1236
2012,송파구,마천2동,2876,3517,1576,1644,614,720,686,1153
2012,송파구,방이1동,2616,2631,1231,1158,718,666,667,807
2012,송파구,방이2동,5069,5218,1965,1692,1450,1491,1654,2035
2012,송파구,오륜동,2255,2479,710,818,996,1028,549,633
2012,송파구,오금동,5095,5503,2258,2089,1424,1521,1413,1893
2012,송파구,송파1동,5526,5511,2367,2137,1553,1485,1606,1889
2012,송파구,송파2동,5123,3010,2653,1252,1380,686,1090,1072
2012,송파구,석촌동,7224,7213,3208,2541,1873,1964,2143,2708
2012,송파구,삼전동,6483,6873,2532,2109,1946,2041,2005,2723
2012,송파구,가락본동,4933,5112,2106,1912,1354,1305,1473,1895
2012,송파구,가락1동,1365,10368,534,5795,347,2427,484,2146
2012,송파구,가락2동,4937,5251,2428,2164,1171,1263,1338,1824
2012,송파구,문정1동,3760,3935,1719,1536,903,926,1138,1473
2012,송파구,문정2동,1726,1923,507,486,718,745,501,692
2012,송파구,장지동,6148,6524,2637,1855,1735,1936,1776,2733
2012,송파구,잠실본동,5889,5955,1818,1623,2005,1980,2066,2352
2012,송파구,잠실4동,4844,5422,1678,1628,1930,1967,1236,1827
2012,송파구,잠실6동,2276,2535,901,898,726,839,649,798
2012,송파구,잠실7동,1060,1107,306,273,489,519,265,315
2012,송파구,잠실2동,6536,6987,1714,1808,3081,2817,1741,2362
2012,송파구,잠실3동,5409,5845,1991,1860,2107,2063,1311,1922
2012,강동구,소계,73218,82966,32096,32096,20554,22036,20568,28834
2012,강동구,강일동,3461,3135,1457,741,1023,1101,981,1293
2012,강동구,상일동,3973,4279,1871,1454,766,1053,1336,1772
2012,강동구,명일1동,4086,4422,2292,2018,846,1052,948,1352
2012,강동구,명일2동,2658,2513,1453,1142,554,652,651,719
2012,강동구,고덕1동,2465,8260,862,4601,852,1734,751,1925
2012,강동구,고덕2동,2908,3208,1624,1176,552,702,732,1330
2012,강동구,암사2동,2695,2693,1090,1100,822,722,783,871
2012,강동구,암사3동,2880,3113,1428,1273,790,866,662,974
2012,강동구,천호1동,5167,5447,2739,2412,1025,1151,1403,1884
2012,강동구,천호3동,4437,4930,1868,1902,1222,1292,1347,1736
2012,강동구,성내1동,2854,3292,931,1101,1086,1047,837,1144
2012,강동구,성내2동,4874,5105,1601,1584,1826,1706,1447,1815
2012,강동구,성내3동,4403,4556,1789,1639,1427,1314,1187,1603
2012,강동구,둔촌1동,2849,3050,830,814,1268,1186,751,1050
2012,강동구,둔촌2동,4076,4385,1636,1541,1192,1224,1248,1620
2012,강동구,암사1동,6099,6374,3102,2552,1450,1521,1547,2301
2012,강동구,천호2동,5960,6265,2482,2303,1718,1729,1760,2233
2012,강동구,길동,7373,7939,3041,2743,2135,1984,2197,3212
