기간,자치구,동,총전입,총전출,구내전입,구내전출,구간전입,구간전출,시/도간전입,시/도간전출
2015,송파구,마천1동,3477,3455,2043,1404,693,761,741,1290
2015,송파구,마천2동,3281,3407,2086,1634,518,587,677,1186
2015,송파구,방이1동,2610,2857,1238,1143,709,723,663,991
2015,송파구,방이2동,4872,5061,1876,1717,1486,1396,1510,1948
2015,송파구,오륜동,2176,2401,679,823,915,944,582,634
2015,송파구,오금동,5429,5888,2627,2308,1525,1504,1277,2076
2015,송파구,송파1동,5126,5570,2000,2141,1629,1425,1497,2004
2015,송파구,송파2동,2662,3043,1243,1219,718,742,701,1082
2015,송파구,석촌동,6104,6659,2143,2380,1980,1741,1981,2538
2015,송파구,삼전동,5813,6359,2155,1996,1889,1744,1769,2619
2015,송파구,가락본동,4702,5142,1806,1878,1515,1401,1381,1863
2015,송파구,가락1동,142,418,77,240,30,86,35,92
2015,송파구,가락2동,5170,5471,2437,2279,1509,1277,1224,1915
2015,송파구,문정1동,3539,4065,1531,1621,979,999,1029,1445
2015,송파구,문정2동,3676,3077,855,739,1621,1089,1200,1249
2015,송파구,장지동,6010,5556,2202,1662,2060,1453,1748,2441
2015,송파구,위례동,2350,1405,705,341,864,389,781,675
2015,송파구,잠실본동,5599,5907,1507,1699,2206,1871,1886,2337
2015,송파구,잠실4동,4065,4400,1313,1428,1746,1502,1006,1470
2015,송파구,잠실6동,2451,2655,881,888,958,922,612,845
2015,송파구,잠실7동,1020,1139,298,356,502,513,220,270
2015,송파구,잠실2동,5349,5410,1435,1487,2440,2305,1474,1618
2015,송파구,잠실3동,4989,5453,1856,1744,1939,1938,1194,1771
2015,강동구,소계,73720,94194,37637,37637,18422,21542,17661,35015
2015,강동구,강일동,4046,4303,2033,1015,1097,986,916,2302
2015,강동구,상일동,3766,6237,2462,2273,541,1128,763,2836
2015,강동구,명일1동,3192,7952,1885,4337,580,1399,727,2216
2015,강동구,명일2동,2828,2996,1726,1295,404,684,698,1017
2015,강동구,고덕1동,2715,3086,1398,1162,683,630,634,1294
2015,강동구,고덕2동,1217,8985,599,4956,267,1459,351,2570
2015,강동구,암사2동,2687,2984,1258,1095,847,833,582,1056
2015,강동구,암사3동,3094,3040,1673,1253,775,784,646,1003
2015,강동구,천호1동,5120,6151,3345,3044,802,1073,973,2034
2015,강동구,천호3동,4978,5198,2495,2256,1266,1167,1217,1775
2015,강동구,성내1동,3115,3327,1185,1086,1148,1060,782,1181
2015,강동구,성내2동,4418,4971,1887,1663,1340,1430,1191,1878
2015,강동구,성내3동,4089,4394,1817,1531,1163,1175,1109,1688
2015,강동구,둔촌1동,2925,3309,1158,854,1082,1220,685,1235
2015,강동구,둔촌2동,4040,4593,1752,1471,1176,1175,1112,1947
2015,강동구,암사1동,6328,7068,3683,2900,1336,1461,1309,2707
2015,강동구,천호2동,6468,6790,2888,2450,1789,1728,1791,2612
2015,강동구,길동,8694,8810,4393,2996,2126,2150,2175,3664
