기간,자치구,동,총전입,총전출,구내전입,구내전출,구간전입,구간전출,시/도간전입,시/도간전출
2013,송파구,방이1동,2265,2814,1077,1182,612,770,576,862
2013,송파구,방이2동,4398,4815,1701,1654,1288,1356,1409,1805
2013,송파구,오륜동,2320,2433,735,791,1040,990,545,652
2013,송파구,오금동,4862,5469,2204,2065,1298,1456,1360,1948
2013,송파구,송파1동,4949,5143,2036,1820,1341,1413,1572,1910
2013,송파구,송파2동,2816,3034,1324,1211,727,796,765,1027
2013,송파구,석촌동,6337,6650,2696,2347,1673,1835,1968,2468
2013,송파구,삼전동,6036,6316,2350,1816,1808,1912,1878,2588
2013,송파구,가락본동,4404,4887,1755,1784,1346,1299,1303,1804
2013,송파구,가락1동,218,5007,102,3015,67,1087,49,905
2013,송파구,가락2동,4327,4861,2077,1801,1081,1332,1169,1728
2013,송파구,문정1동,3466,3687,1453,1428,913,847,1100,1412
2013,송파구,문정2동,3916,1818,960,455,1573,674,1383,689
2013,송파구,장지동,8418,5904,2441,1641,3098,1675,2879,2588
2013,송파구,잠실본동,5444,5777,1546,1510,1974,2013,1924,2254
2013,송파구,잠실4동,4264,4830,1340,1555,1760,1688,1164,1587
2013,송파구,잠실6동,2865,2429,957,805,1165,840,743,784
2013,송파구,잠실7동,1027,1216,304,310,463,561,260,345
2013,송파구,잠실2동,5637,5818,1532,1605,2479,2407,1626,1806
2013,송파구,잠실3동,5023,5531,1952,1692,1839,2054,1232,1785
2013,강동구,소계,68569,75508,29102,29102,19932,19805,19535,26601
2013,강동구,강일동,3956,4287,1573,1171,1326,1402,1057,1714
2013,강동구,상일동,3428,4005,1612,1574,750,855,1066,1576
2013,강동구,명일1동,3901,4259,2073,2120,812,855,1016,1284
2013,강동구,명일2동,2429,2591,1235,1176,608,616,586,799
2013,강동구,고덕1동,2436,2963,1002,1256,793,684,641,1023
2013,강동구,고덕2동,2333,2759,1056,1130,544,621,733,1008
2013,강동구,암사2동,2525,2790,1029,1163,770,707,726,920
2013,강동구,암사3동,2775,2771,1383,1185,742,731,650,855
2013,강동구,천호1동,4567,5166,2430,2363,925,1036,1212,1767
2013,강동구,천호3동,3911,4549,1580,1783,1172,1218,1159,1548
2013,강동구,성내1동,2922,3292,1054,1091,1098,1077,770,1124
2013,강동구,성내2동,4276,4732,1428,1579,1474,1525,1374,1628
2013,강동구,성내3동,4259,4513,1686,1634,1354,1319,1219,1560
2013,강동구,둔촌1동,2537,2950,693,895,1109,1103,735,952
2013,강동구,둔촌2동,3847,4045,1618,1346,1102,1080,1127,1619
2013,강동구,암사1동,5577,6156,2739,2660,1441,1335,1397,2161
2013,강동구,천호2동,5554,6166,2215,2334,1698,1684,1641,2148
2013,강동구,길동,7336,7514,2696,2642,2214,1957,2426,2915
