기간,자치구,동,총전입,총전출,구내전입,구내전출,구간전입,구간전출,시/도간전입,시/도간전출
2017,송파구,송파1동,4572,5133,1464,2069,1561,1265,1547,1799
2017,송파구,송파2동,2435,2982,985,1115,782,748,668,1119
2017,송파구,석촌동,5621,6583,1808,2455,1944,1709,1869,2419
2017,송파구,삼전동,5595,6023,1734,2159,2064,1582,1797,2282
2017,송파구,가락본동,4452,4686,1529,1769,1578,1210,1345,1707
2017,송파구,가락1동,121,136,64,51,36,34,21,51
2017,송파구,가락2동,4759,5323,1918,2133,1542,1366,1299,1824
2017,송파구,문정1동,3674,3825,1440,1453,1153,894,1081,1478
2017,송파구,문정2동,7494,4195,1400,751,3160,1471,2934,1973
2017,송파구,장지동,5160,5892,1696,2227,1921,1279,1543,2386
2017,송파구,위례동,14296,3658,4439,369,5110,889,4747,2400
2017,송파구,잠실본동,5268,5568,1421,1659,1969,1771,1878,2138
2017,송파구,잠실4동,3836,4154,1116,1256,1748,1505,972,1393
2017,송파구,잠실6동,2091,2437,705,729,827,940,559,768
2017,송파구,잠실7동,989,1105,291,286,460,518,238,301
2017,송파구,잠실2동,5020,5080,1412,1308,2259,2237,1349,1535
2017,송파구,잠실3동,4565,5042,1487,1441,1912,1861,1166,1740
2017,강동구,소계,81615,90819,37992,37992,24183,22205,19440,30622
2017,강동구,강일동,3430,4084,1496,1163,969,895,965,2026
2017,강동구,상일동,1774,4620,782,2298,519,655,473,1667
2017,강동구,명일1동,3235,3734,1915,1941,572,637,748,1156
2017,강동구,명일2동,2542,2818,1465,1358,494,553,583,907
2017,강동구,고덕1동,14012,2899,5761,929,5529,721,2722,1249
2017,강동구,고덕2동,1162,1638,583,724,227,244,352,670
2017,강동구,암사2동,2536,3179,1037,1684,834,650,665,845
2017,강동구,암사3동,2820,3119,1365,1689,850,608,605,822
2017,강동구,천호1동,4931,4753,2870,2202,1016,806,1045,1745
2017,강동구,천호3동,7028,4719,3063,2021,2453,1072,1512,1626
2017,강동구,성내1동,3387,3282,1464,1062,1148,943,775,1277
2017,강동구,성내2동,4666,4760,1818,1773,1566,1282,1282,1705
2017,강동구,성내3동,4337,4512,2293,1812,1022,1081,1022,1619
2017,강동구,둔촌1동,1117,17851,201,7454,453,6546,463,3851
2017,강동구,둔촌2동,4572,4509,2577,1578,1023,1094,972,1837
2017,강동구,암사1동,6055,5673,3125,2546,1561,1045,1369,2082
2017,강동구,천호2동,6499,6025,2679,2328,2083,1492,1737,2205
2017,강동구,길동,7512,8644,3498,3430,1864,1881,2150,3333
