기간,자치구,동,총전입,총전출,구내전입,구내전출,구간전입,구간전출,시/도간전입,시/도간전출
2010,강남구,개포2동,6044,6586,1947,1798,2030,2278,2067,2510
2010,송파구,소계,117420,126686,41775,41775,39442,39223,36203,45688
2010,송파구,풍납1동,2883,3479,667,740,1281,1548,935,1191
2010,송파구,풍납2동,4420,5140,1112,1231,1798,2057,1510,1852
2010,송파구,거여1동,2738,2909,1455,1245,481,558,802,1106
2010,송파구,거여2동,4057,4936,1525,1827,1109,1186,1423,1923
2010,송파구,마천1동,2996,3393,1403,1359,701,776,892,1258
2010,송파구,마천2동,3397,3797,1690,1591,719,863,988,1343
2010,송파구,방이1동,2887,3178,1289,1298,821,868,777,1012
2010,송파구,방이2동,5392,5670,1955,1876,1662,1593,1775,2201
2010,송파구,오륜동,2577,2900,763,884,1111,1179,703,837
2010,송파구,오금동,5815,6296,2387,2403,1733,1656,1695,2237
2010,송파구,송파1동,5439,5820,1982,2188,1633,1477,1824,2155
2010,송파구,송파2동,2934,3205,1386,1353,743,838,805,1014
2010,송파구,석촌동,7137,8180,2548,2771,2245,2338,2344,3071
2010,송파구,삼전동,7308,7812,2415,2354,2416,2373,2477,3085
2010,송파구,가락본동,5098,5451,1809,1947,1618,1460,1671,2044
2010,송파구,가락1동,2833,3096,1172,1080,784,846,877,1170
2010,송파구,가락2동,5561,5919,2377,2485,1497,1543,1687,1891
2010,송파구,문정1동,4057,4320,1730,1678,1129,1040,1198,1602
2010,송파구,문정2동,1842,2120,567,533,796,799,479,788
2010,송파구,장지동,7299,7120,2636,2100,2430,1964,2233,3056
2010,송파구,잠실본동,6267,6986,1766,1927,2243,2405,2258,2654
2010,송파구,잠실4동,6378,6769,1876,1846,2690,2751,1812,2172
2010,송파구,잠실6동,2632,2798,918,954,977,965,737,879
2010,송파구,잠실7동,1197,1123,310,335,550,485,337,303
2010,송파구,잠실2동,8225,8081,2095,1927,3952,3432,2178,2722
2010,송파구,잠실3동,6051,6188,1942,1843,2323,2223,1786,2122
2010,강동구,소계,83671,86177,33629,33629,25845,22710,24197,29838
2010,강동구,강일동,3329,1717,1545,440,1041,545,743,732
2010,강동구,상일동,4121,4517,1585,1615,1054,1078,1482,1824
2010,강동구,명일1동,4364,4786,2059,2263,1070,1073,1235,1450
2010,강동구,명일2동,2622,2871,1213,1337,717,667,692,867
2010,강동구,고덕1동,4540,3724,1780,1386,1540,946,1220,1392
2010,강동구,고덕2동,2884,3268,1207,1323,706,681,971,1264
2010,강동구,암사2동,2943,3235,1119,1330,964,886,860,1019
2010,강동구,암사3동,3237,3628,1500,1422,990,982,747,1224
2010,강동구,천호1동,5653,6282,2819,2934,1314,1205,1520,2143
2010,강동구,천호3동,4870,6163,1895,2503,1477,1595,1498,2065
2010,강동구,성내1동,3707,4016,1142,1327,1551,1379,1014,1310
2010,강동구,성내2동,5296,5782,1777,2148,1926,1711,1593,1923
2010,강동구,성내3동,4925,5111,1847,2012,1608,1404,1470,1695
2010,강동구,둔촌1동,2998,3498,751,986,1312,1360,935,1152
2010,강동구,둔촌2동,6283,4396,2753,1501,1850,1206,1680,1689
2010,강동구,암사1동,6573,7284,2809,3057,1849,1795,1915,2432
2010,강동구,천호2동,6688,6993,2492,2561,2198,2004,1998,2428
2010,강동구,길동,8638,8906,3336,3484,2678,2193,2624,3229
