기간,자치구,동,총전입,총전출,구내전입,구내전출,구간전입,구간전출,시/도간전입,시/도간전출
2016,송파구,방이1동,2387,2730,1108,1157,662,580,617,993
2016,송파구,방이2동,4432,5105,1555,1691,1407,1367,1470,2047
2016,송파구,오륜동,2262,2656,692,903,954,872,616,881
2016,송파구,오금동,5332,5813,2539,2193,1423,1365,1370,2255
2016,송파구,송파1동,4711,5287,1642,1965,1604,1186,1465,2136
2016,송파구,송파2동,2900,3289,1259,1257,823,701,818,1331
2016,송파구,석촌동,6185,6541,2098,2202,2059,1543,2028,2796
2016,송파구,삼전동,5578,6274,1904,1964,1815,1651,1859,2659
2016,송파구,가락본동,4397,5147,1563,1860,1452,1173,1382,2114
2016,송파구,가락1동,97,174,45,65,28,46,24,63
2016,송파구,가락2동,4989,5614,2319,2197,1407,1119,1263,2298
2016,송파구,문정1동,3624,4120,1466,1696,1008,796,1150,1628
2016,송파구,문정2동,8214,3138,2179,629,3552,1061,2483,1448
2016,송파구,장지동,5664,6106,2104,2140,1875,1250,1685,2716
2016,송파구,위례동,7207,2032,1848,331,2991,649,2368,1052
2016,송파구,잠실본동,5200,6049,1309,1686,2045,1811,1846,2552
2016,송파구,잠실4동,3973,4692,1123,1418,1732,1439,1118,1835
2016,송파구,잠실6동,2249,2511,792,834,756,781,701,896
2016,송파구,잠실7동,1055,1095,304,290,524,449,227,356
2016,송파구,잠실2동,4949,5431,1437,1568,2228,1945,1284,1918
2016,송파구,잠실3동,5084,5406,1729,1700,2031,1640,1324,2066
2016,강동구,소계,67962,84535,31043,31043,19337,17849,17582,35643
2016,강동구,강일동,4160,3878,1808,715,1213,789,1139,2374
2016,강동구,상일동,1271,12998,483,6155,277,1765,511,5078
2016,강동구,명일1동,3150,3634,1932,1580,527,633,691,1421
2016,강동구,명일2동,2724,2949,1652,1096,487,655,585,1198
2016,강동구,고덕1동,2468,2819,1097,869,759,581,612,1369
2016,강동구,고덕2동,1458,2008,956,654,184,305,318,1049
2016,강동구,암사2동,2325,3125,1003,1294,731,668,591,1163
2016,강동구,암사3동,2702,2780,1259,954,869,627,574,1199
2016,강동구,천호1동,4981,5082,2911,2163,971,913,1099,2006
2016,강동구,천호3동,4274,4543,1889,1701,1260,1109,1125,1733
2016,강동구,성내1동,4381,3196,1639,962,1878,928,864,1306
2016,강동구,성내2동,4360,4668,1618,1678,1542,1201,1200,1789
2016,강동구,성내3동,3841,4562,1534,1671,1185,1054,1122,1837
2016,강동구,둔촌1동,2679,3308,848,831,1073,1075,758,1402
2016,강동구,둔촌2동,3767,4142,1557,1296,1158,911,1052,1935
2016,강동구,암사1동,5831,5705,3081,2277,1443,1158,1307,2270
2016,강동구,천호2동,5681,6696,2405,2471,1679,1630,1597,2595
2016,강동구,길동,7909,8442,3371,2676,2101,1847,2437,3919
