기간,자치구,동,총전입,총전출,구내전입,구내전출,구간전입,구간전출,시/도간전입,시/도간전출
2009,강남구,청담동,6090,6249,1877,2074,2410,2324,1803,1851
2009,강남구,대치2동,8845,8639,1961,2493,3707,3594,3177,2552
2009,강남구,개포2동,7536,7965,2197,2255,2753,2689,2586,3021
2009,송파구,소계,138810,130617,46009,46009,49158,40945,43643,43663
2009,송파구,풍납1동,3265,3840,723,845,1459,1713,1083,1282
2009,송파구,풍납2동,5096,5748,1152,1435,2088,2278,1856,2035
2009,송파구,거여1동,2780,3087,1407,1422,559,632,814,1033
2009,송파구,거여2동,4334,5401,1512,2005,1195,1443,1627,1953
2009,송파구,마천1동,2869,3215,1324,1327,672,792,873,1096
2009,송파구,마천2동,3572,3961,1612,1729,832,881,1128,1351
2009,송파구,방이1동,3323,3445,1435,1417,978,1004,910,1024
2009,송파구,방이2동,5510,5913,1894,2159,1726,1737,1890,2017
2009,송파구,오륜동,3164,3493,796,1096,1477,1488,891,909
2009,송파구,오금동,6872,6814,2894,2586,1987,1860,1991,2368
2009,송파구,송파1동,5657,6353,1985,2346,1727,1797,1945,2210
2009,송파구,송파2동,3252,3994,1322,1828,894,1017,1036,1149
2009,송파구,석촌동,7700,8389,2607,2942,2460,2477,2633,2970
2009,송파구,삼전동,7681,8131,2407,2464,2643,2545,2631,3122
2009,송파구,가락본동,5479,6043,1885,2264,1732,1704,1862,2075
2009,송파구,가락1동,3099,3701,1156,1406,969,1110,974,1185
2009,송파구,가락2동,6302,6338,2681,2623,1735,1727,1886,1988
2009,송파구,문정1동,4455,4727,1822,1904,1195,1349,1438,1474
2009,송파구,문정2동,2217,2505,586,769,919,876,712,860
2009,송파구,장지동,8432,5991,3106,1931,2691,1660,2635,2400
2009,송파구,잠실본동,6858,7482,1693,2215,2636,2625,2529,2642
2009,송파구,잠실4동,9366,4630,2992,1415,3996,1791,2378,1424
2009,송파구,잠실6동,3828,3385,1153,1319,1632,1098,1043,968
2009,송파구,잠실7동,1602,1574,406,563,774,603,422,408
2009,송파구,잠실2동,14212,4354,3419,976,6832,1888,3961,1490
2009,송파구,잠실3동,7885,8103,2040,3023,3350,2850,2495,2230
2009,강동구,소계,111704,98730,45645,45645,36698,23255,29361,29830
2009,강동구,강일동,20280,1381,10429,540,7898,433,1953,408
2009,강동구,상일동,5114,6186,1839,3094,1425,1116,1850,1976
2009,강동구,명일1동,5590,6183,2638,3395,1410,1198,1542,1590
2009,강동구,명일2동,3497,3557,1709,1878,812,774,976,905
2009,강동구,고덕1동,5983,4715,2487,2431,1924,880,1572,1404
2009,강동구,고덕2동,3684,5035,1459,2974,991,778,1234,1283
2009,강동구,암사2동,3412,3463,1306,1629,1237,944,869,890
2009,강동구,암사3동,5678,2935,2478,1439,1868,648,1332,848
2009,강동구,천호1동,6066,7003,2926,3776,1482,1165,1658,2062
2009,강동구,천호3동,5345,6883,1866,3148,1654,1665,1825,2070
2009,강동구,성내1동,3984,4258,1290,1505,1544,1491,1150,1262
2009,강동구,성내2동,5458,6149,1594,2297,2052,1784,1812,2068
2009,강동구,성내3동,5405,5710,1923,2418,1932,1491,1550,1801
2009,강동구,둔촌1동,3242,3776,801,1103,1364,1509,1077,1164
2009,강동구,둔촌2동,4640,4749,1773,1793,1359,1202,1508,1754
2009,강동구,암사1동,7832,8566,3191,4357,2427,1720,2214,2489
2009,강동구,천호2동,7672,8038,2681,3401,2598,2002,2393,2635
2009,강동구,길동,8822,10143,3255,4467,2721,2455,2846,3221
